ox,oy,dx,dy,distance,time
114.075031,32.123274,114.135031,32.383274,43937,3799
114.075031,32.123274,114.135031,32.403274,47295,3750
114.075031,32.123274,114.135031,32.423274,56476,5104
114.075031,32.123274,114.155031,31.843274,39886,3567
114.075031,32.123274,114.155031,31.863274,37086,3078
114.075031,32.123274,114.155031,31.883274,33196,2735
114.075031,32.123274,114.155031,31.903274,32135,2569
114.075031,32.123274,114.155031,31.923274,33152,2664
114.075031,32.123274,114.155031,31.943274,28003,2175
114.075031,32.123274,114.155031,31.963274,24105,2062
114.075031,32.123274,114.155031,31.983274,21361,1788
114.075031,32.123274,114.155031,32.003274,22076,1868
114.075031,32.123274,114.155031,32.023274,17248,1727
114.075031,32.123274,114.155031,32.043274,15238,1590
114.075031,32.123274,114.155031,32.063274,14554,1480
114.075031,32.123274,114.155031,32.083274,11418,1223
114.075031,32.123274,114.155031,32.103274,10412,1102
114.075031,32.123274,114.155031,32.123274,8478,902
114.075031,32.123274,114.155031,32.143274,9355,896
114.075031,32.123274,114.155031,32.163274,14508,1389
114.075031,32.123274,114.155031,32.183274,14346,1596
114.075031,32.123274,114.155031,32.203274,17402,1717
114.075031,32.123274,114.155031,32.223274,16352,1485
114.075031,32.123274,114.155031,32.243274,26404,2598
114.075031,32.123274,114.155031,32.263274,30435,2656
114.075031,32.123274,114.155031,32.283274,29554,2545
114.075031,32.123274,114.155031,32.303274,43778,3059
114.075031,32.123274,114.155031,32.323274,40206,2972
114.075031,32.123274,114.155031,32.343274,44963,3288
114.075031,32.123274,114.155031,32.363274,42663,2991
114.075031,32.123274,114.155031,32.383274,45106,3292
114.075031,32.123274,114.155031,32.403274,46516,3393
114.075031,32.123274,114.155031,32.423274,48845,3840
114.075031,32.123274,114.175031,31.843274,67558,5633
114.075031,32.123274,114.175031,31.863274,38390,3673
114.075031,32.123274,114.175031,31.883274,34342,2726
114.075031,32.123274,114.175031,31.903274,33450,2827
114.075031,32.123274,114.175031,31.923274,32367,4149
114.075031,32.123274,114.175031,31.943274,30291,2519
114.075031,32.123274,114.175031,31.963274,25845,2293
114.075031,32.123274,114.175031,31.983274,22269,1824
114.075031,32.123274,114.175031,32.003274,20103,2144
114.075031,32.123274,114.175031,32.023274,18969,1997
114.075031,32.123274,114.175031,32.043274,18584,1812
114.075031,32.123274,114.175031,32.063274,14892,1567
114.075031,32.123274,114.175031,32.083274,13893,1482
114.075031,32.123274,114.175031,32.103274,12537,1312
114.075031,32.123274,114.175031,32.123274,10377,1071
114.075031,32.123274,114.175031,32.143274,12329,1232
114.075031,32.123274,114.175031,32.163274,19022,1790
114.075031,32.123274,114.175031,32.183274,18436,1696
114.075031,32.123274,114.175031,32.203274,17638,1813
114.075031,32.123274,114.175031,32.223274,18435,1641
114.075031,32.123274,114.175031,32.243274,19848,1780
114.075031,32.123274,114.175031,32.263274,26153,2181
114.075031,32.123274,114.175031,32.283274,27313,2229
114.075031,32.123274,114.175031,32.303274,29401,2709
114.075031,32.123274,114.175031,32.323274,41513,3182
114.075031,32.123274,114.175031,32.343274,46929,4497
114.075031,32.123274,114.175031,32.363274,45142,3164
114.075031,32.123274,114.175031,32.383274,45914,4125
114.075031,32.123274,114.175031,32.403274,48923,5781
114.075031,32.123274,114.175031,32.423274,51842,4442
114.075031,32.123274,114.195031,31.843274,66519,4933
114.075031,32.123274,114.195031,31.863274,38463,3328
114.075031,32.123274,114.195031,31.883274,40141,4414
114.075031,32.123274,114.195031,31.903274,43139,6718
114.075031,32.123274,114.195031,31.923274,37472,4946
114.075031,32.123274,114.195031,31.943274,34654,2693
114.075031,32.123274,114.195031,31.963274,31150,2551
114.075031,32.123274,114.195031,31.983274,24342,1975
114.075031,32.123274,114.195031,32.003274,27540,2233
114.075031,32.123274,114.195031,32.023274,22089,2515
114.075031,32.123274,114.195031,32.043274,24092,3830
114.075031,32.123274,114.195031,32.063274,17213,2000
114.075031,32.123274,114.195031,32.083274,16063,1686
114.075031,32.123274,114.195031,32.103274,14806,1468
114.075031,32.123274,114.195031,32.123274,14707,1536
114.075031,32.123274,114.195031,32.143274,13329,1191
114.075031,32.123274,114.195031,32.163274,15805,1791
114.075031,32.123274,114.195031,32.183274,28343,2596
114.075031,32.123274,114.195031,32.203274,25413,2122
114.075031,32.123274,114.195031,32.223274,22493,1924
114.075031,32.123274,114.195031,32.243274,21018,1759
114.075031,32.123274,114.195031,32.263274,24016,2008
114.075031,32.123274,114.195031,32.283274,26815,2224
114.075031,32.123274,114.195031,32.303274,35239,2796
114.075031,32.123274,114.195031,32.323274,36771,2809
114.075031,32.123274,114.195031,32.343274,48669,3543
114.075031,32.123274,114.195031,32.363274,47188,3466
114.075031,32.123274,114.195031,32.383274,41351,3746
114.075031,32.123274,114.195031,32.403274,43243,3517
114.075031,32.123274,114.195031,32.423274,51342,4316
114.075031,32.123274,114.215031,31.843274,41493,4414
114.075031,32.123274,114.215031,31.863274,39093,3105
114.075031,32.123274,114.215031,31.883274,41581,3603
114.075031,32.123274,114.215031,31.903274,44829,7380
114.075031,32.123274,114.215031,31.923274,35726,2990
114.075031,32.123274,114.215031,31.943274,33198,2633
114.075031,32.123274,114.215031,31.963274,29899,2612
114.075031,32.123274,114.215031,31.983274,26678,2120
114.075031,32.123274,114.215031,32.003274,28730,2586
114.075031,32.123274,114.215031,32.023274,34583,2868
114.075031,32.123274,114.215031,32.043274,21631,3362
114.075031,32.123274,114.215031,32.063274,20529,2348
114.075031,32.123274,114.215031,32.083274,18174,1858
114.075031,32.123274,114.215031,32.103274,16878,1548
114.075031,32.123274,114.215031,32.123274,15929,1628
114.075031,32.123274,114.215031,32.143274,14995,1280
114.075031,32.123274,114.215031,32.163274,21597,2071
114.075031,32.123274,114.215031,32.183274,20695,1621
114.075031,32.123274,114.215031,32.203274,26135,2282
114.075031,32.123274,114.215031,32.223274,25724,3048
114.075031,32.123274,114.215031,32.243274,22550,1883
114.075031,32.123274,114.215031,32.263274,24059,1971
114.075031,32.123274,114.215031,32.283274,29540,2516
114.075031,32.123274,114.215031,32.303274,29811,2320
114.075031,32.123274,114.215031,32.323274,33385,2652
114.075031,32.123274,114.215031,32.343274,34555,2971
114.075031,32.123274,114.215031,32.363274,40592,3939
114.075031,32.123274,114.215031,32.383274,40440,3145
114.075031,32.123274,114.215031,32.403274,42189,3585
114.075031,32.123274,114.215031,32.423274,47127,3957
114.075031,32.123274,114.235031,31.843274,52488,3913
114.075031,32.123274,114.235031,31.863274,49992,3655
114.075031,32.123274,114.235031,31.883274,48173,3564
114.075031,32.123274,114.235031,31.903274,47999,3608
114.075031,32.123274,114.235031,31.923274,46176,5615
114.075031,32.123274,114.235031,31.943274,33786,3286
114.075031,32.123274,114.235031,31.963274,30366,2421
114.075031,32.123274,114.235031,31.983274,28786,2243
114.075031,32.123274,114.235031,32.003274,31356,2473
114.075031,32.123274,114.235031,32.023274,33462,2599
114.075031,32.123274,114.235031,32.043274,36989,2898
114.075031,32.123274,114.235031,32.063274,23299,2553
114.075031,32.123274,114.235031,32.083274,21249,2242
114.075031,32.123274,114.235031,32.103274,20894,1906
114.075031,32.123274,114.235031,32.123274,18294,1859
114.075031,32.123274,114.235031,32.143274,17053,1615
114.075031,32.123274,114.235031,32.163274,19990,1996
114.075031,32.123274,114.235031,32.183274,22104,2046
114.075031,32.123274,114.235031,32.203274,28619,3624
114.075031,32.123274,114.235031,32.223274,26261,2358
114.075031,32.123274,114.235031,32.243274,24433,2002
114.075031,32.123274,114.235031,32.263274,29679,2742
114.075031,32.123274,114.235031,32.283274,26889,2126
114.075031,32.123274,114.235031,32.303274,29745,2345
114.075031,32.123274,114.235031,32.323274,31459,2437
114.075031,32.123274,114.235031,32.343274,33276,2616
114.075031,32.123274,114.235031,32.363274,35880,2819
114.075031,32.123274,114.235031,32.383274,38174,2949
114.075031,32.123274,114.235031,32.403274,40843,3125
114.075031,32.123274,114.235031,32.423274,45095,3508
114.075031,32.123274,114.255031,31.843274,56070,4390
114.075031,32.123274,114.255031,31.863274,58136,4775
114.075031,32.123274,114.255031,31.883274,45658,3139
114.075031,32.123274,114.255031,31.903274,44945,3287
114.075031,32.123274,114.255031,31.923274,44171,4140
114.075031,32.123274,114.255031,31.943274,42257,4562
114.075031,32.123274,114.255031,31.963274,33129,2855
114.075031,32.123274,114.255031,31.983274,30886,2433
114.075031,32.123274,114.255031,32.003274,36509,3035
114.075031,32.123274,114.255031,32.023274,37189,3195
114.075031,32.123274,114.255031,32.043274,36497,2819
114.075031,32.123274,114.255031,32.063274,36022,3083
114.075031,32.123274,114.255031,32.083274,22566,2447
114.075031,32.123274,114.255031,32.103274,21211,1934
114.075031,32.123274,114.255031,32.123274,20431,1816
114.075031,32.123274,114.255031,32.143274,18194,1584
114.075031,32.123274,114.255031,32.163274,25818,2273
114.075031,32.123274,114.255031,32.183274,27793,2362
114.075031,32.123274,114.255031,32.203274,28915,2361
114.075031,32.123274,114.255031,32.223274,31992,2595
114.075031,32.123274,114.255031,32.243274,26326,2135
114.075031,32.123274,114.255031,32.263274,30639,2755
114.075031,32.123274,114.255031,32.283274,29237,2339
114.075031,32.123274,114.255031,32.303274,29788,2265
114.075031,32.123274,114.255031,32.323274,33230,2651
114.075031,32.123274,114.255031,32.343274,34776,2717
114.075031,32.123274,114.255031,32.363274,37256,3232
114.075031,32.123274,114.255031,32.383274,40411,3315
114.075031,32.123274,114.255031,32.403274,47962,4152
114.075031,32.123274,114.255031,32.423274,46397,3658
114.075031,32.123274,114.275031,31.843274,60233,4589
114.075031,32.123274,114.275031,31.863274,59719,5185
114.075031,32.123274,114.275031,31.883274,46523,3458
114.075031,32.123274,114.275031,31.903274,45385,3562
114.075031,32.123274,114.275031,31.923274,41587,3091
114.075031,32.123274,114.275031,31.943274,40302,3329
114.075031,32.123274,114.275031,31.963274,36860,2795
114.075031,32.123274,114.275031,31.983274,37800,2689
114.075031,32.123274,114.275031,32.003274,33538,2602
114.075031,32.123274,114.275031,32.023274,35868,3030
114.075031,32.123274,114.275031,32.043274,36005,3134
114.075031,32.123274,114.275031,32.063274,34868,3083
114.075031,32.123274,114.275031,32.083274,35499,3081
114.075031,32.123274,114.275031,32.103274,23080,2084
114.075031,32.123274,114.275031,32.123274,23782,2210
114.075031,32.123274,114.275031,32.143274,20685,1718
114.075031,32.123274,114.275031,32.163274,23767,1990
114.075031,32.123274,114.275031,32.183274,26207,2215
114.075031,32.123274,114.275031,32.203274,28856,2368
114.075031,32.123274,114.275031,32.223274,31236,2535
114.075031,32.123274,114.275031,32.243274,28349,2297
114.075031,32.123274,114.275031,32.263274,33453,2808
114.075031,32.123274,114.275031,32.283274,37400,3049
114.075031,32.123274,114.275031,32.303274,31406,2495
114.075031,32.123274,114.275031,32.323274,33514,2509
114.075031,32.123274,114.275031,32.343274,36619,2824
114.075031,32.123274,114.275031,32.363274,39326,4689
114.075031,32.123274,114.275031,32.383274,51623,4767
114.075031,32.123274,114.275031,32.403274,50740,4602
114.075031,32.123274,114.275031,32.423274,49440,4916
114.075031,32.123274,114.295031,31.843274,60850,4602
114.075031,32.123274,114.295031,31.863274,59088,5661
114.075031,32.123274,114.295031,31.883274,59007,5871
114.075031,32.123274,114.295031,31.903274,58747,6234
114.075031,32.123274,114.295031,31.923274,40790,3050
114.075031,32.123274,114.295031,31.943274,37833,2545
114.075031,32.123274,114.295031,31.963274,36504,2734
114.075031,32.123274,114.295031,31.983274,35871,2639
114.075031,32.123274,114.295031,32.003274,38557,3790
114.075031,32.123274,114.295031,32.023274,39709,3153
114.075031,32.123274,114.295031,32.043274,39377,3155
114.075031,32.123274,114.295031,32.063274,32460,2828
114.075031,32.123274,114.295031,32.083274,29697,2619
114.075031,32.123274,114.295031,32.103274,27904,2513
114.075031,32.123274,114.295031,32.123274,25315,2206
114.075031,32.123274,114.295031,32.143274,22973,2065
114.075031,32.123274,114.295031,32.163274,28908,2482
114.075031,32.123274,114.295031,32.183274,30927,2644
114.075031,32.123274,114.295031,32.203274,31990,2622
114.075031,32.123274,114.295031,32.223274,31247,2627
114.075031,32.123274,114.295031,32.243274,31142,2601
114.075031,32.123274,114.295031,32.263274,31766,2580
114.075031,32.123274,114.295031,32.283274,33776,2679
114.075031,32.123274,114.295031,32.303274,37383,2718
114.075031,32.123274,114.295031,32.323274,34669,2577
114.075031,32.123274,114.295031,32.343274,36727,2866
114.075031,32.123274,114.295031,32.363274,39536,4299
114.075031,32.123274,114.295031,32.383274,53228,5011
114.075031,32.123274,114.295031,32.403274,53073,5014
114.075031,32.123274,114.295031,32.423274,52232,6330
114.075031,32.123274,114.315031,31.843274,59684,4797
114.075031,32.123274,114.315031,31.863274,56887,4364
114.075031,32.123274,114.315031,31.883274,92915,5693
114.075031,32.123274,114.315031,31.903274,56481,4442
114.075031,32.123274,114.315031,31.923274,58365,4627
114.075031,32.123274,114.315031,31.943274,37832,2924
114.075031,32.123274,114.315031,31.963274,35755,2629
114.075031,32.123274,114.315031,31.983274,36444,2674
114.075031,32.123274,114.315031,32.003274,39277,3364
114.075031,32.123274,114.315031,32.023274,37479,3215
114.075031,32.123274,114.315031,32.043274,35175,3046
114.075031,32.123274,114.315031,32.063274,34156,3051
114.075031,32.123274,114.315031,32.083274,35321,3096
114.075031,32.123274,114.315031,32.103274,28368,2962
114.075031,32.123274,114.315031,32.123274,43315,3339
114.075031,32.123274,114.315031,32.143274,25396,2024
114.075031,32.123274,114.315031,32.163274,26305,2127
114.075031,32.123274,114.315031,32.183274,28703,2501
114.075031,32.123274,114.315031,32.203274,34821,2817
114.075031,32.123274,114.315031,32.223274,34898,2932
114.075031,32.123274,114.315031,32.243274,32420,2664
114.075031,32.123274,114.315031,32.263274,34680,2859
114.075031,32.123274,114.315031,32.283274,35448,2994
114.075031,32.123274,114.315031,32.303274,39343,2886
114.075031,32.123274,114.315031,32.323274,36927,2874
114.075031,32.123274,114.315031,32.343274,38202,3379
114.075031,32.123274,114.315031,32.363274,41331,5388
114.075031,32.123274,114.315031,32.383274,103726,8474
114.075031,32.123274,114.315031,32.403274,67352,6826
114.075031,32.123274,114.315031,32.423274,64756,6235
114.075031,32.123274,114.335031,31.843274,65358,5315
114.075031,32.123274,114.335031,31.863274,56858,4528
114.075031,32.123274,114.335031,31.883274,53638,4068
114.075031,32.123274,114.335031,31.903274,53204,4147
114.075031,32.123274,114.335031,31.923274,41392,3291
114.075031,32.123274,114.335031,31.943274,39063,2905
114.075031,32.123274,114.335031,31.963274,37267,2748
114.075031,32.123274,114.335031,31.983274,39695,2959
114.075031,32.123274,114.335031,32.003274,40710,3512
114.075031,32.123274,114.335031,32.023274,40883,4017
114.075031,32.123274,114.335031,32.043274,38639,3284
114.075031,32.123274,114.335031,32.063274,38483,3362
114.075031,32.123274,114.335031,32.083274,41941,3311
114.075031,32.123274,114.335031,32.103274,39324,3023
114.075031,32.123274,114.335031,32.123274,39154,3209
114.075031,32.123274,114.335031,32.143274,27009,2221
114.075031,32.123274,114.335031,32.163274,35747,2698
114.075031,32.123274,114.335031,32.183274,30316,2608
114.075031,32.123274,114.335031,32.203274,35463,3170
114.075031,32.123274,114.335031,32.223274,37811,3583
114.075031,32.123274,114.335031,32.243274,35038,2899
114.075031,32.123274,114.335031,32.263274,36407,3166
114.075031,32.123274,114.335031,32.283274,39616,3795
114.075031,32.123274,114.335031,32.303274,40419,3075
114.075031,32.123274,114.335031,32.323274,41708,3349
114.075031,32.123274,114.335031,32.343274,39609,3311
114.075031,32.123274,114.335031,32.363274,41787,5648
114.075031,32.123274,114.335031,32.383274,99193,7580
114.075031,32.123274,114.335031,32.403274,67721,7045
114.075031,32.123274,114.335031,32.423274,69140,7269
114.075031,32.123274,114.355031,31.843274,67079,5713
114.075031,32.123274,114.355031,31.863274,55083,4367
114.075031,32.123274,114.355031,31.883274,52335,3904
114.075031,32.123274,114.355031,31.903274,50819,3821
114.075031,32.123274,114.355031,31.923274,51368,3886
114.075031,32.123274,114.355031,31.943274,41244,3567
114.075031,32.123274,114.355031,31.963274,39125,2898
114.075031,32.123274,114.355031,31.983274,41437,3294
114.075031,32.123274,114.355031,32.003274,43100,3604
114.075031,32.123274,114.355031,32.023274,40347,3527
114.075031,32.123274,114.355031,32.043274,40392,3490
114.075031,32.123274,114.355031,32.063274,44177,3410
114.075031,32.123274,114.355031,32.083274,41251,3271
114.075031,32.123274,114.355031,32.103274,39704,3721
114.075031,32.123274,114.355031,32.123274,35874,2799
114.075031,32.123274,114.355031,32.143274,29734,2526
114.075031,32.123274,114.355031,32.163274,33493,2550
114.075031,32.123274,114.355031,32.183274,31186,2987
114.075031,32.123274,114.355031,32.203274,32426,2608
114.075031,32.123274,114.355031,32.223274,36316,3110
114.075031,32.123274,114.355031,32.243274,39304,3351
114.075031,32.123274,114.355031,32.263274,37258,3046
114.075031,32.123274,114.355031,32.283274,43584,3476
114.075031,32.123274,114.355031,32.303274,43257,3493
114.075031,32.123274,114.355031,32.323274,44843,4415
114.075031,32.123274,114.355031,32.343274,90048,6293
114.075031,32.123274,114.355031,32.363274,92182,6469
114.075031,32.123274,114.355031,32.383274,98391,7460
114.075031,32.123274,114.355031,32.403274,95966,7060
114.075031,32.123274,114.355031,32.423274,95818,7045
114.075031,32.123274,114.375031,31.843274,69541,5270
114.075031,32.123274,114.375031,31.863274,54395,4032
114.075031,32.123274,114.375031,31.883274,53102,4069
114.075031,32.123274,114.375031,31.903274,52638,4017
114.075031,32.123274,114.375031,31.923274,49454,3722
114.075031,32.123274,114.375031,31.943274,45754,3540
114.075031,32.123274,114.375031,31.963274,41558,3069
114.075031,32.123274,114.375031,31.983274,43791,3442
114.075031,32.123274,114.375031,32.003274,44316,3896
114.075031,32.123274,114.375031,32.023274,42706,4364
114.075031,32.123274,114.375031,32.043274,42728,3707
114.075031,32.123274,114.375031,32.063274,46269,3729
114.075031,32.123274,114.375031,32.083274,44720,3798
114.075031,32.123274,114.375031,32.103274,39092,3424
114.075031,32.123274,114.375031,32.123274,35585,2804
114.075031,32.123274,114.375031,32.143274,32740,2576
114.075031,32.123274,114.375031,32.163274,31716,2501
114.075031,32.123274,114.375031,32.183274,33678,2749
114.075031,32.123274,114.375031,32.203274,35366,3012
114.075031,32.123274,114.375031,32.223274,35566,2845
114.075031,32.123274,114.375031,32.243274,39354,3175
114.075031,32.123274,114.375031,32.263274,41179,3356
114.075031,32.123274,114.375031,32.283274,40367,3384
114.075031,32.123274,114.375031,32.303274,87883,6257
114.075031,32.123274,114.375031,32.323274,87949,6109
114.075031,32.123274,114.375031,32.343274,91049,7094
114.075031,32.123274,114.375031,32.363274,93300,7606
114.075031,32.123274,114.375031,32.383274,96175,7114
114.075031,32.123274,114.375031,32.403274,93917,6766
114.075031,32.123274,114.375031,32.423274,94118,6839
